/Users/jel/anaconda/bin/python /Users/jel/Documents/Personal/PycharmProjects/Project2/project_2_lenet.py
Loading training_file="./train.p"
Loading testing_file="./test.p"
num_train=37248, num_valid=1961, num_test=12630, num_classes=43
BATCH_SIZE=64, EPOCHS=1000, steps_per_epoch=582, image_shape=1024
Epoch 874: Validation loss=0.4026, Validation accuracy=0.9776
Epoch 875: Validation loss=0.3731, Validation accuracy=0.9781
Epoch 876: Validation loss=0.3487, Validation accuracy=0.9802
Epoch 877: Validation loss=0.4025, Validation accuracy=0.9760
Epoch 878: Validation loss=0.3527, Validation accuracy=0.9818
Epoch 879: Validation loss=0.3065, Validation accuracy=0.9823
Epoch 880: Validation loss=0.3102, Validation accuracy=0.9812
Epoch 881: Validation loss=0.3415, Validation accuracy=0.9755
Epoch 882: Validation loss=0.3227, Validation accuracy=0.9807
Epoch 883: Validation loss=0.2974, Validation accuracy=0.9823
Epoch 884: Validation loss=0.3041, Validation accuracy=0.9812
Epoch 885: Validation loss=0.2994, Validation accuracy=0.9812
Epoch 886: Validation loss=0.2980, Validation accuracy=0.9818
Epoch 887: Validation loss=0.2970, Validation accuracy=0.9818
Epoch 888: Validation loss=0.2963, Validation accuracy=0.9818
Epoch 889: Validation loss=0.2957, Validation accuracy=0.9823
Epoch 890: Validation loss=0.2952, Validation accuracy=0.9823
Epoch 891: Validation loss=0.2949, Validation accuracy=0.9828
Epoch 892: Validation loss=0.2947, Validation accuracy=0.9828
Epoch 893: Validation loss=0.2946, Validation accuracy=0.9828
Epoch 894: Validation loss=0.2947, Validation accuracy=0.9828
Epoch 895: Validation loss=0.2948, Validation accuracy=0.9833
Epoch 896: Validation loss=0.2951, Validation accuracy=0.9828
Epoch 897: Validation loss=0.2956, Validation accuracy=0.9839
Epoch 898: Validation loss=0.2963, Validation accuracy=0.9839
Epoch 899: Validation loss=0.2967, Validation accuracy=0.9839
Epoch 900: Validation loss=0.2975, Validation accuracy=0.9833
Epoch 901: Validation loss=0.2985, Validation accuracy=0.9833
Epoch 902: Validation loss=0.2995, Validation accuracy=0.9839
Epoch 903: Validation loss=0.3001, Validation accuracy=0.9839
Epoch 904: Validation loss=0.3010, Validation accuracy=0.9844
Epoch 905: Validation loss=0.3020, Validation accuracy=0.9844
Epoch 906: Validation loss=0.3032, Validation accuracy=0.9849
Epoch 907: Validation loss=0.3047, Validation accuracy=0.9849
Epoch 908: Validation loss=0.3058, Validation accuracy=0.9849
Epoch 909: Validation loss=0.3069, Validation accuracy=0.9849
Epoch 910: Validation loss=0.3085, Validation accuracy=0.9844
Epoch 911: Validation loss=0.3080, Validation accuracy=0.9849
Epoch 912: Validation loss=0.3087, Validation accuracy=0.9849
Epoch 913: Validation loss=0.3105, Validation accuracy=0.9849
Epoch 914: Validation loss=0.3487, Validation accuracy=0.9802
Epoch 915: Validation loss=0.3209, Validation accuracy=0.9828
Epoch 916: Validation loss=0.3122, Validation accuracy=0.9818
Epoch 917: Validation loss=0.3170, Validation accuracy=0.9818
Epoch 918: Validation loss=0.3737, Validation accuracy=0.9802
Epoch 919: Validation loss=0.3615, Validation accuracy=0.9812
Epoch 920: Validation loss=0.2688, Validation accuracy=0.9833
Epoch 921: Validation loss=0.3229, Validation accuracy=0.9844
Epoch 922: Validation loss=0.3631, Validation accuracy=0.9828
Epoch 923: Validation loss=0.3749, Validation accuracy=0.9786
Epoch 924: Validation loss=0.3639, Validation accuracy=0.9802
Epoch 925: Validation loss=0.2879, Validation accuracy=0.9833
Epoch 926: Validation loss=0.2891, Validation accuracy=0.9859
Epoch 927: Validation loss=0.2850, Validation accuracy=0.9859
Epoch 928: Validation loss=0.2849, Validation accuracy=0.9859
Epoch 929: Validation loss=0.2847, Validation accuracy=0.9859
Epoch 930: Validation loss=0.2845, Validation accuracy=0.9859
Epoch 931: Validation loss=0.2843, Validation accuracy=0.9859
Epoch 932: Validation loss=0.2842, Validation accuracy=0.9859
Epoch 933: Validation loss=0.2842, Validation accuracy=0.9859
Epoch 934: Validation loss=0.2842, Validation accuracy=0.9859
Epoch 935: Validation loss=0.2842, Validation accuracy=0.9859
Epoch 936: Validation loss=0.2842, Validation accuracy=0.9859
Epoch 937: Validation loss=0.2843, Validation accuracy=0.9870
Epoch 938: Validation loss=0.2844, Validation accuracy=0.9870
Epoch 939: Validation loss=0.2848, Validation accuracy=0.9870
Epoch 940: Validation loss=0.2851, Validation accuracy=0.9870
Epoch 941: Validation loss=0.2855, Validation accuracy=0.9875
Epoch 942: Validation loss=0.2860, Validation accuracy=0.9875
Epoch 943: Validation loss=0.2866, Validation accuracy=0.9870
Epoch 944: Validation loss=0.2875, Validation accuracy=0.9870
Epoch 945: Validation loss=0.2887, Validation accuracy=0.9870
Epoch 946: Validation loss=0.2893, Validation accuracy=0.9870
Epoch 947: Validation loss=0.2904, Validation accuracy=0.9870
Epoch 948: Validation loss=0.2918, Validation accuracy=0.9875
Epoch 949: Validation loss=0.2932, Validation accuracy=0.9875
Epoch 950: Validation loss=0.2944, Validation accuracy=0.9875
Epoch 951: Validation loss=0.2960, Validation accuracy=0.9875
Epoch 952: Validation loss=0.2972, Validation accuracy=0.9870
Epoch 953: Validation loss=0.2986, Validation accuracy=0.9865
Epoch 954: Validation loss=0.3957, Validation accuracy=0.9823
Epoch 955: Validation loss=0.2939, Validation accuracy=0.9875
Epoch 956: Validation loss=0.2968, Validation accuracy=0.9854
Epoch 957: Validation loss=0.3371, Validation accuracy=0.9828
Epoch 958: Validation loss=0.3259, Validation accuracy=0.9854
Epoch 959: Validation loss=0.3247, Validation accuracy=0.9854
Epoch 960: Validation loss=0.3237, Validation accuracy=0.9844
Epoch 961: Validation loss=0.3227, Validation accuracy=0.9844
Epoch 962: Validation loss=0.3217, Validation accuracy=0.9844
Epoch 963: Validation loss=0.3208, Validation accuracy=0.9849
Epoch 964: Validation loss=0.3198, Validation accuracy=0.9854
Epoch 965: Validation loss=0.3189, Validation accuracy=0.9854
Epoch 966: Validation loss=0.3180, Validation accuracy=0.9854
Epoch 967: Validation loss=0.3171, Validation accuracy=0.9854
Epoch 968: Validation loss=0.3163, Validation accuracy=0.9854
Epoch 969: Validation loss=0.3157, Validation accuracy=0.9854
Epoch 970: Validation loss=0.3149, Validation accuracy=0.9865
Epoch 971: Validation loss=0.3142, Validation accuracy=0.9865
Epoch 972: Validation loss=0.3135, Validation accuracy=0.9870
Epoch 973: Validation loss=0.3128, Validation accuracy=0.9870
Epoch 974: Validation loss=0.3122, Validation accuracy=0.9870
Epoch 975: Validation loss=0.3118, Validation accuracy=0.9870
Epoch 976: Validation loss=0.3113, Validation accuracy=0.9870
Epoch 977: Validation loss=0.3108, Validation accuracy=0.9865
Epoch 978: Validation loss=0.3102, Validation accuracy=0.9865
Epoch 979: Validation loss=0.3099, Validation accuracy=0.9865
Epoch 980: Validation loss=0.3091, Validation accuracy=0.9865
Epoch 981: Validation loss=0.3085, Validation accuracy=0.9859
Epoch 982: Validation loss=0.3079, Validation accuracy=0.9859
Epoch 983: Validation loss=0.3080, Validation accuracy=0.9859
Epoch 984: Validation loss=0.3080, Validation accuracy=0.9849
Epoch 985: Validation loss=0.3088, Validation accuracy=0.9849
Epoch 986: Validation loss=0.3091, Validation accuracy=0.9854
Epoch 987: Validation loss=0.3107, Validation accuracy=0.9854
Epoch 988: Validation loss=0.3083, Validation accuracy=0.9854
Epoch 989: Validation loss=0.4120, Validation accuracy=0.9797
Epoch 990: Validation loss=0.3352, Validation accuracy=0.9812
Epoch 991: Validation loss=0.3248, Validation accuracy=0.9844
Epoch 992: Validation loss=0.3200, Validation accuracy=0.9849
Epoch 993: Validation loss=0.3190, Validation accuracy=0.9844
Epoch 994: Validation loss=0.3182, Validation accuracy=0.9844
Epoch 995: Validation loss=0.3173, Validation accuracy=0.9844
Epoch 996: Validation loss=0.3165, Validation accuracy=0.9849
Epoch 997: Validation loss=0.3158, Validation accuracy=0.9849
Epoch 998: Validation loss=0.3150, Validation accuracy=0.9849
Epoch 999: Validation loss=0.3143, Validation accuracy=0.9849
Epoch 1000: Validation loss=0.3136, Validation accuracy=0.9849
Training Model: 100%|██████████| 1000/1000 [5:35:24<00:00, 15.28s/Epoch]
Test loss=3.3116, Test accuracy=0.9009

Process finished with exit code 0
